fecha,plu,nombre_producto,precio_dia,precio_regular,disponible
9-12-2022,112649.0,caramelos sugus confitados 50 grs,132.99,132.99,1.0
9-12-2022,104249.0,gall.rellena . opera paq 92 grm,71.45,71.45,0.0
9-12-2022,528591.0,queso crema original la serenisima pot 290 grm,235.3,235.3,1.0
9-12-2022,502914.0,garbanzo . terrasana bsa 500 grm,529.9,529.9,1.0
9-12-2022,525549.0,queso untable port salut light la serenisima pot 180 grm,357.0,357.0,1.0
9-12-2022,522551.0,servilletas familiares x 1 sussex paq 140 uni,404.99,404.99,1.0
9-12-2022,531289.0,galletitas dulces anillos vainilla 9 de oro paq 380 grm,173.14,173.14,1.0
9-12-2022,258821.0,milanesa soja tipo casero x granja del paq 660 grm,543.75,725.0,1.0
9-12-2022,532300.0,galletitas oreo 354g,517.99,517.99,1.0
9-12-2022,503554.0,cera depilatoria perlas vegetal millefiori fwp 100 grm,272.99,272.99,1.0
9-12-2022,531996.0,tang frutilla vitaminas c+d 18grm,44.45,44.45,1.0
9-12-2022,473538.0,suavizante concentrado vivere intense abrazo apretado 1 l,789.99,789.99,1.0
9-12-2022,8685.0,"gaseosa coca-cola light 1,5 lt",146.1,146.1,1.0
9-12-2022,298338.0,esponja 3x2 scotch brit paq 3 uni,189.99,189.99,1.0
9-12-2022,530650.0,pan de mesa blanco lactal bsa 500 grm,337.99,337.99,1.0
9-12-2022,481476.0,pan p/pancho corto mendia bsa 210 grm,233.99,233.99,1.0
9-12-2022,510571.0,desodorante de ambiente poett espiritu play 360 ml,271.99,271.99,1.0
9-12-2022,212430.0,queso crema la paulina light 290 gr,220.27,220.27,1.0
9-12-2022,489550.0,medallones vegetales nutrileza   4 uni x 90 gr aduki & curcuma,379.0,379.0,1.0
9-12-2022,475169.0,porotos manteca coto bolsa 500 gr,373.55,373.55,1.0
9-12-2022,525161.0,condimento para pizza alicante sob 25 grm,105.79,105.79,1.0
9-12-2022,260936.0,ketchup la campagnola 250 grm,146.15,146.15,1.0
9-13-2022,17625.0,zapallo japones   xkg,269.0,269.0,1.0
9-13-2022,14007.0,caramelos billiken yogurt bol 600 grm,784.99,784.99,1.0
9-13-2022,512968.0,yerba mate hierbas serran cbse paq 1 kgm,810.4,810.4,1.0
9-13-2022,288253.0,miel de abejas nectar de dioses fra 250 grm,548.9,548.9,1.0
9-13-2022,14059.0,queso rallado la paulina paq 150 grm,475.0,475.0,1.0
9-13-2022,213758.0,queso crema la paulina doble crema 250 gr,324.4,324.4,1.0
9-13-2022,243476.0,"gaseosa schweppes tonica 2,25 lt",179.29,179.29,1.0
9-13-2022,483365.0,leche descremada menos calorias la serenisima sachet 1l,156.95,156.95,1.0
9-13-2022,522400.0,leche en polvo nutrifuerza la lechera 800 grm,1240.0,1240.0,1.0
9-13-2022,224959.0,queso blanco veronica sin sal agregada 250 gr,298.55,298.55,1.0
9-13-2022,251874.0,dulce de leche clasico la serenisima 400gr,301.1,301.1,1.0
9-13-2022,13380.0,jamon cocido clasico fetead lario x kg,1565.0,1565.0,1.0
9-13-2022,528859.0,toallitas desinfectantes ayudin limon 35 un,388.99,388.99,1.0
9-13-2022,66716.0,pizza muz/jm/mo sibarita cja 570 grm,944.0,1259.0,1.0
9-13-2022,468720.0,pan mesa lacteado con l sacaan bsa 580 grm,323.99,323.99,0.0
9-13-2022,2233.0,vino tinto . resero ttb 1 ltr,270.0,270.0,1.0
9-13-2022,532607.0,mayonesa danica pou 250 ml,116.9,116.9,1.0
9-13-2022,43059.0,picanha estancias coto x kg,1099.9,1099.9,1.0
9-13-2022,284883.0,lomo de cerdo cocido paladini bli 120 grm,307.0,307.0,1.0
9-13-2022,475825.0,cerveza blonde santa fe   lata 473 cc,154.0,154.0,1.0
9-13-2022,532286.0,variedad regular 170gr,132.99,132.99,1.0
9-13-2022,132645.0,arroz largo fino ciudad del lago paquete 1 kg,119.0,119.0,1.0
9-13-2022,535186.0,leche infantil + 1 año nan 190 ml,219.65,219.65,1.0
9-13-2022,186165.0,barra cereal mousse de chocolate quaker 156 grm,491.99,491.99,1.0
9-13-2022,489973.0,jabon suavidad natural estrella baby 75 grm,141.99,141.99,1.0
9-13-2022,469832.0,gall. agua de agua la providen paq 303 grm,173.99,173.99,1.0
9-13-2022,28.0,chinchulin x kg,379.9,379.9,1.0
9-13-2022,488013.0,yerba mate manzanilla cruz de mal paq 500 grm,240.9,240.9,0.0
9-13-2022,534733.0,choclo amarillo cremoso tarragona 340 grm,94.48,94.48,1.0
9-13-2022,522551.0,servilletas familiares x 1 sussex paq 140 uni,404.99,404.99,1.0
9-13-2022,265758.0,croquetas brocoli gds granja del bsa 400 grm,589.0,589.0,1.0
9-13-2022,45192.0,lomo feteado paladini . 1 kgm,1889.0,1889.0,1.0
9-13-2022,267413.0,limpiador liquido multisuperficies glade campos de lavanda botella 1.8l,329.99,329.99,1.0
9-13-2022,285892.0,nuggets pollo tres arroyo bsa 400 grm,495.0,495.0,1.0
9-13-2022,196409.0,"agua saborizada aquarius pera 1,5 lt",210.41,210.41,1.0
9-13-2022,118370.0,mini-alfajor negro jorgito fwp 155 grm,213.07,213.07,1.0
9-13-2022,502558.0,banda depilat. axilas/area bi veet cja 16 uni,944.99,944.99,1.0
9-13-2022,78644.0,lentejon la egipciana seleccion superior bol 400 grm,306.05,306.05,1.0
9-13-2022,44297.0,ravioles verdura y queso - 2 planchas,598.9,598.9,1.0
9-13-2022,47597.0,estofado de cerdo x kg,419.9,419.9,1.0
9-13-2022,79851.0,leche larga vida descremada ciudad del lago ttb 1 l,135.35,135.35,1.0
9-13-2022,484016.0,yerba mate hierbas serran chamigo paq 500 grm,222.9,222.9,0.0
9-13-2022,502007.0,yerba mate suave playadito 500 gr,377.8,377.8,1.0
9-13-2022,193948.0,chicles topline menta paq 6.7 grm,44.99,44.99,1.0
9-13-2022,529.0,manzana red .   xkg,399.0,399.0,1.0
9-13-2022,11182.0,queso camembert finlandia unidad 200gr,1005.0,1005.0,1.0
9-13-2022,529627.0,premezcla para tapas de alfajores maizena paq 400 grm,398.2,398.2,1.0
9-13-2022,508911.0,leche protein la serenisina botella larga vida 1l,249.6,249.6,1.0
9-13-2022,261301.0,colonia para niños mujercitas cja 80ml,1179.99,1179.99,1.0
9-13-2022,503972.0,cerveza lager amstel   botella 1 l,295.0,295.0,1.0
9-13-2022,45802.0,dce. batata con chocolate . 1 kgm,369.0,369.0,1.0
9-13-2022,517958.0,endulzante forte stevia 5 hileret cja 50 grm,412.45,412.45,1.0
9-13-2022,268585.0,bolsas de residuos task 45 x 60 cm 20 u. pequeña multiuso,356.99,356.99,1.0
9-13-2022,525574.0,acondicionador bomba de nutricion sedal bot 650 ml,476.15,476.15,1.0
9-13-2022,526401.0,cappuccino dulce de leche la virginia pou 155 grm,404.0,404.0,1.0
9-13-2022,282843.0,pepas don satur bsa 300 grm,195.99,195.99,0.0
9-13-2022,51816.0,"gaseosa mirinda naranja bot 1,5 ltr",125.99,125.99,1.0
9-13-2022,512942.0,"limpiador desinfectante ayudin marina botella 1,8 l",411.99,411.99,1.0
9-13-2022,523516.0,pizza pepperoni pietro cja 600 grm,1023.0,1023.0,1.0
9-13-2022,494233.0,lentejas la campagnola 300 gr,105.8,105.8,0.0
9-13-2022,481476.0,pan p/pancho corto mendia bsa 210 grm,233.99,233.99,1.0
9-13-2022,475345.0,tapa p/pascualina hojaldre villa dagri fwp 400 grm,191.0,191.0,1.0
9-13-2022,200883.0,crema dental sensodyne blanqueador extra fresh pomo 50 gr,427.99,427.99,1.0
9-13-2022,532960.0,aceto balsamico reduccion enrico baronese bot 375 cmq,449.0,449.0,1.0
9-13-2022,461486.0,tirabuzon lucchetti       paquete 500 gr,181.6,181.6,1.0
9-13-2022,251633.0,crema corporal dove nutricion esencial 200 ml,407.99,407.99,1.0
9-13-2022,516582.0,te x25 saquitos la virginia cja 50 grm,93.7,93.7,1.0
9-13-2022,2545.0,gall.salvado dulce granix paq 500 grm,421.49,421.49,0.0
9-13-2022,522598.0,toallitas desinfectantes ayudin fresco flowpack 36 un,388.99,388.99,1.0
9-13-2022,468005.0,pepas c/membrllo nat 9 de oro bsa 380 grm,255.99,255.99,1.0
9-13-2022,484024.0,barra cereal frutas y f. se nature vall cja 210 grm,1670.49,1670.49,1.0
9-13-2022,262259.0,margarina delicia 200 grm,147.3,147.3,1.0
9-13-2022,532290.0,galletitas cerealitas clasicas 621gr,390.99,390.99,1.0
9-13-2022,502038.0,yerba mate suave playadito 1 kg,747.49,747.49,1.0
9-13-2022,3762.0,edulcorante sucaryl      botella 360 cc,254.31,254.31,1.0
9-13-2022,34537.0,vino malbec finca las moras bot 750 cc,622.0,622.0,1.0
9-13-2022,191133.0,tap.empanada criolla mendia bsa 390 grm,208.0,208.0,1.0
9-13-2022,225560.0,salchicha escudo de oro sin piel paq 6 uni 190 grm,138.0,138.0,1.0
9-13-2022,22878.0,huevo color . cja 12 uni,436.0,436.0,1.0
9-13-2022,186471.0,champaña e/b reserve cuvee mumm bot 750 cmq,1264.0,1264.0,1.0
9-13-2022,486126.0,energizante red bull 355 ml,267.97,267.97,1.0
9-13-2022,8685.0,"gaseosa coca-cola light 1,5 lt",146.1,146.1,1.0
9-13-2022,510056.0,leche entera larga vida uat extra defensas las tres niñas 1 ltr,205.0,205.0,1.0
9-13-2022,531531.0,jardinera inalpa lat 300 grm,99.0,99.0,1.0
9-13-2022,515899.0,lomo natural bajo en sodio gomes da costa lat 170 grm,370.59,370.59,1.0
9-13-2022,515414.0,milanesas soja x4 lucchetti paq 560 grm,593.0,593.0,1.0
9-13-2022,493122.0,gall.dulces sabor coco 9 de oro paq 120 grm,86.99,86.99,1.0
9-13-2022,531065.0,detergente cif limon verde 500 ml,384.99,384.99,1.0
9-13-2022,522573.0,cereal frutal trix 480 grm,673.99,673.99,1.0
9-13-2022,11733.0,manteca veronica 200 gr,349.5,349.5,1.0
9-13-2022,299169.0,harina de trigo chacabuco leudante paquete 1 kg,168.36,168.36,1.0
9-13-2022,527740.0,dulce leche clasico ilolay pot 405 grm,313.0,313.0,1.0
9-13-2022,503817.0,p.higienico x4 rollo 100 c higienol paq 40 m2,429.99,429.99,0.0
9-13-2022,515930.0,garbanzos morixe paq 400 grm,172.54,172.54,0.0
9-13-2022,169412.0,cereal c/fruta - flow est 138 grm,492.99,492.99,1.0
9-13-2022,503117.0,bolsas de polietileno trash 45 x 60 cm 30 u. multiuso,443.99,443.99,1.0
9-13-2022,48071.0,cer.skarchit . granix bsa 240 grm,242.49,242.49,1.0
9-13-2022,251435.0,harina de trigo blancaflor  0000 paquete 1 kg,175.09,175.09,1.0
9-13-2022,282516.0,cafe instantaneo nescafe tradicion x 170 gr,1332.35,1332.35,1.0
9-13-2022,165125.0,chocolate arcor chocolate cja 25 grm,94.49,94.49,0.0
9-13-2022,509747.0,leche parcialmente descremada liviana  la serenisima larga vida 1l,230.1,230.1,1.0
9-13-2022,42855.0,virulana inoxy x1 uni,53.72,53.72,1.0
9-13-2022,164871.0,barra de cereal cereanola manzana 6 uni est 126 grm,384.99,384.99,1.0
9-13-2022,11864.0,jamon cocido español fetead el pozo xkg 1 kgm,1415.0,1415.0,0.0
9-13-2022,11645.0,chorizo fco bombon fridevi . 1 kgm,969.9,969.9,0.0
9-13-2022,517979.0,acondicionador oil repair 3 recarga nutritiva garnier fructis bot 650 ml,931.99,931.99,0.0
9-13-2022,485319.0,cerveza red schneider  lata 473 cc,179.0,179.0,1.0
9-13-2022,534755.0,energizante speed unlimited 269 ml,183.06,183.06,1.0
9-13-2022,506256.0,edulcorante clasico chuker bot 400 ml,462.62,462.62,1.0
9-13-2022,82451.0,cerveza  santa fe   botella 1 l,250.0,250.0,1.0
9-13-2022,474513.0,leche des.lv uat yatasto ttb 1000 cmq,166.4,166.4,1.0
9-13-2022,248461.0,mostaza natura pouch 500 gr,157.0,157.0,1.0
9-13-2022,457065.0,pure de tomate coto con oregano tetrabrik 520 gr,122.46,122.46,1.0
9-13-2022,72044.0,batata americana   xkg 1 kgm,249.0,249.0,1.0
9-13-2022,530560.0,queso crema light casancrem pot 480 grm,597.1,902.8,1.0
9-13-2022,212429.0,queso crema la paulina tradicional 290 gr,222.96,222.96,1.0
9-13-2022,602.0,cebolla a granel x kg,389.0,389.0,1.0
9-13-2022,112365.0,galletitas terrabusi melba 360grs,327.99,327.99,0.0
9-13-2022,11272.0,margarina margadan light 500 gr,328.15,328.15,1.0
9-13-2022,8898.0,manteca coto 200 gr,260.0,260.0,1.0
9-13-2022,60492.0,anana ciudad del lago lata 850 gr,644.43,644.43,1.0
9-13-2022,505160.0,queso untable clasico tonadita pot 190 grm,201.1,201.1,1.0
9-13-2022,526417.0,anis en granos alicante sob 25 grm,100.85,100.85,1.0
9-13-2022,4139.0,dulce de batata esnaola cja 500 grm,279.0,279.0,1.0
9-13-2022,35033.0,papas noisette mc cain bsa 1 kgm,735.0,980.0,1.0
9-13-2022,61257.0,cafe molido torrado cabrales paq 1 kgm,1983.75,1983.75,1.0
9-13-2022,511828.0,jugo polvo naranja arcor sob 18 grm,25.44,25.44,1.0
9-13-2022,525859.0,cafe instantaneo suave la virginia fra 170 grm,737.25,737.25,1.0
9-13-2022,505626.0,tap.empanada x18 uni hojald signo de or fwp 450 grm,216.0,216.0,1.0
9-13-2022,484971.0,aceite rocio vegetal  cañuelas girasol aerosol 187 ml,282.9,282.9,0.0
9-13-2022,510292.0,hamburguesa carne vacuna x paty cja 288 grm,623.0,623.0,1.0
9-13-2022,70360.0,dulce de batata arcor cja 500 grm,365.0,365.0,1.0
9-13-2022,527728.0,cappuccino morenita doy 125 grm,334.35,334.35,1.0
9-13-2022,484445.0,gall.crackers 5 semillas coto paq 250 grm,136.99,136.99,1.0
9-13-2022,500587.0,mermelada durazno esnaola fra 454 grm,281.09,281.09,1.0
9-13-2022,520486.0,frutos secos mani tostado con sal y azucar mascabo natural break fwp 120 grm,468.99,468.99,0.0
9-13-2022,47996.0,matambre estancias coto x kg,1249.9,1249.9,1.0
9-13-2022,15889.0,gall.rellena opera opera pak 220 grm,171.49,171.49,1.0
9-13-2022,521371.0,mermelada durazno arcor fra 454 grm,263.75,263.75,0.0
9-13-2022,59720.0,huevo color grande el ombu map 30 uni,832.0,832.0,1.0
9-13-2022,477548.0,agua mineral natural de manantial alvura 2.25 l,112.0,112.0,1.0
9-13-2022,112646.0,alfajor bon o bon  40 gr x 1 uni,108.99,108.99,0.0
9-13-2022,498602.0,la serenisima 100% vegetal almendra 1l,465.75,465.75,1.0
9-13-2022,169044.0,sh. p/bebe extra suave algabo bot 444 ml,389.99,389.99,1.0
9-13-2022,259253.0,enjuague bucal colgate plax fresh mint 250ml,491.99,491.99,1.0
9-13-2022,511514.0,leche multidefensas 0% la serenisima sachet 1l,191.9,191.9,1.0
9-13-2022,224342.0,cepillo dental colgate triple accion medio 2unid,236.99,236.99,1.0
9-13-2022,286025.0,vino f.rosad dulce finca las m bot 750 ml,622.0,622.0,1.0
9-13-2022,47990.0,colita de cuadril estancias coto x kg,1439.9,1439.9,1.0
9-13-2022,531067.0,limpiador liquido cif baño biodegradable 500 ml gatillo,249.99,249.99,1.0
9-13-2022,511473.0,gall.rellena sab frambuesa sonrisas paq 324 grm,371.49,371.49,1.0
9-13-2022,35168.0,jamon cocido feteado primera marc xkg,1370.0,1370.0,1.0
9-13-2022,201438.0,caramelos mogul gusanito mogul paq 500 grm,876.99,876.99,1.0
9-13-2022,479242.0,agua mineralizada artificialmente con gas bajo en sodio cellier 2 l,94.21,94.21,1.0
9-13-2022,511047.0,barra brownie laddubar 30 gr,163.99,163.99,1.0
9-13-2022,298540.0,vino red blend aime x750 ml,605.0,605.0,1.0
9-13-2022,503554.0,cera depilatoria perlas vegetal millefiori fwp 100 grm,272.99,272.99,1.0
9-13-2022,180413.0,gaseosa cunnington    botella 2.25 l,176.77,176.77,1.0
9-13-2022,499473.0,yerba mate 4 flex taragui 500 gr,312.51,312.51,1.0
9-13-2022,204113.0,cerveza  quilmes cristal pack latas 473 cc 6 unidades,1056.14,1056.14,1.0
9-13-2022,256086.0,ravioles pasteuriz pollo y verdur mendia bli 500 grm,289.0,289.0,1.0
9-13-2022,511456.0,lavandina ayudin clasica 2 l,269.99,269.99,1.0
9-13-2022,59623.0,durazno coto lata 820 gr,480.53,480.53,1.0
9-13-2022,26582.0,tapa p/pascualina . coto bol 400 grm,185.0,185.0,1.0
9-13-2022,125960.0,cafe molido coto paquete 250 gr,338.9,338.9,1.0
9-13-2022,511503.0,yerba mate suave amanda paq 500 grm,439.89,439.89,1.0
9-13-2022,508168.0,gall.rellena sab chocolate macucas paq 110 grm,98.99,98.99,1.0
9-13-2022,470487.0,esponja go! lisa limpieza facil,102.99,102.99,1.0
9-13-2022,14245.0,durazno ciudad del lago lata 820 gr,446.99,446.99,1.0
9-13-2022,3234.0,pure de tomate la campagnola tetrabrik 520 gr,100.49,100.49,1.0
9-13-2022,518044.0,leche entera 3% tenor graso lechelita sch 1 ltr,173.4,173.4,1.0
9-13-2022,525158.0,salsa 4 quesos alicante sob 37 grm,199.99,199.99,1.0
9-13-2022,499474.0,yerba mate 4 flex taragui 1 kg,762.15,762.15,1.0
9-13-2022,521854.0,pasta dental anti-caries oral b 150 g,283.99,283.99,1.0
9-13-2022,17380.0,morcilla atada paladini xkg,950.0,950.0,1.0
9-13-2022,242807.0,aderezo light cocinero aceto y oliva pet 500 ml,236.88,236.88,1.0
9-13-2022,487965.0,limpiador de baño lysoform liquido repuesto 450ml,139.99,139.99,1.0
9-13-2022,508186.0,sal regeneradora glow bot 1 kgm,775.99,775.99,1.0
9-13-2022,531672.0,gall.dulces anillos terrabusi paq 300 grm,226.99,226.99,0.0
9-13-2022,475346.0,tap.empanada hojaldre villa dagri fwp 300 grm,166.0,166.0,1.0
9-13-2022,510295.0,cepillo dental adulto sustent 2life paq 1 uni,71.36,71.36,1.0
9-13-2022,503686.0,pasta dental colgate herbal 140g,231.99,231.99,0.0
9-13-2022,525161.0,condimento para pizza alicante sob 25 grm,105.79,105.79,1.0
9-13-2022,268274.0,amargo tres torres light blanco botella 1.5 l,148.41,148.41,1.0
9-13-2022,44267.0,"sorrentino de ricota, jamon y mozzarella - 2 planchas",600.0,600.0,1.0
9-13-2022,511751.0,queso blanco light tregar pot 290 grm,300.7,300.7,1.0
9-13-2022,242806.0,aderezo ligth cocinero clasico bajo en sodio bot 500 ml,208.4,208.4,1.0
9-13-2022,169716.0,pulpa de tomate salsati tetrabrik 520 gr,121.49,121.49,1.0
9-13-2022,112649.0,caramelos sugus confitados 50 grs,132.99,132.99,1.0
9-13-2022,532285.0,galletitas pepitos 119g,184.99,184.99,1.0
9-13-2022,12179.0,flautita congelada x unidad,44.0,44.0,1.0
9-13-2022,511470.0,yerba mate suave amanda paq 1 kgm,832.19,832.19,1.0
9-13-2022,526256.0,garbanzos secos remojados ciudad del lago 300 grm,79.0,79.0,1.0
9-13-2022,505529.0,tap.empanada criolla punto&pasta bsa 300 grm,163.0,163.0,1.0
9-13-2022,208310.0,salsa de soja dos anclas   botella 500 ml,658.85,658.85,1.0
9-13-2022,513659.0,endulzante clasico forte  hileret cja 50 grm,276.0,276.0,1.0
9-13-2022,83573.0,manteca sin sal conaprole paq 200 grm,302.9,302.9,1.0
9-13-2022,536714.0,cafe instantaneo sabor caramelo nescafe 125 grm,412.15,412.15,1.0
9-13-2022,531975.0,limpiador antigrasa extra power cocina mr.musculo gat 500 cmq,338.99,338.99,1.0
9-13-2022,489934.0,jugo naranja arcor ttb 200 ml,66.51,66.51,1.0
9-13-2022,512414.0,shampo niños ph balanceado plusbelle bot 700 ml,666.99,666.99,1.0
9-13-2022,503901.0,barras arroz limon x3 uni crowie paq 36 grm,202.99,202.99,1.0
9-13-2022,536460.0,barra cereal original cereal mix 92 grm,507.49,507.49,1.0
9-13-2022,61007.0,limon comercia   xkg,89.0,89.0,1.0
9-13-2022,12760.0,queso ahumado la suerte x kg,2799.0,2799.0,1.0
9-13-2022,231878.0,pizza mozzarella 1/2 sibarita cja 665 grm,953.5,953.5,1.0
9-13-2022,47987.0,bife angosto estancias coto x kg,1199.9,1199.9,1.0
9-13-2022,508209.0,lavandina ayudin triple poder lavanda 4 l,299.99,299.99,1.0
9-13-2022,164910.0,te ilumine inti zen est 15 uni,510.49,510.49,1.0
9-13-2022,504139.0,queso casancrem entero 200 gr,223.72,223.72,1.0
9-13-2022,19971.0,muzzarella . doña aurora xkg,1769.0,1769.0,1.0
9-13-2022,503555.0,cera depilatoria vegetal millefiori lat 200 grm,636.99,636.99,1.0
9-13-2022,12334.0,huevo color grande el ombu cja 12 uni,474.0,474.0,1.0
9-13-2022,272254.0,canasta liquida para inodoro glade i love you aparato + repuesto 50ml,477.99,477.99,1.0
9-13-2022,191132.0,tap.empanada horno mendia bsa 390 grm,208.0,208.0,1.0
9-13-2022,525869.0,cerveza blend salta 473 cmq,243.0,243.0,1.0
9-13-2022,526589.0,crema corporal hiratacion profunda villeneuve bot 400 ml,432.99,432.99,1.0
9-13-2022,264345.0,procenex limpiador liquido para pisos marina 5l,842.99,842.99,1.0
9-13-2022,180420.0,limpiador de baño lysoform liquido gatillo 500ml,280.99,280.99,1.0
9-13-2022,468721.0,pan salvado pan de graham  sacaan bsa 350 grm,256.99,256.99,0.0
9-13-2022,25064.0,cafe torrado molido bonafide paquete 1 kg,2014.1,2014.1,1.0
9-13-2022,36507.0,longaniza parrillera de cerdo ciudad del lago x kg,809.9,809.9,1.0
9-13-2022,494235.0,garbanzos la campagnola 300 gr,126.71,126.71,0.0
9-13-2022,258821.0,milanesa soja tipo casero x granja del paq 660 grm,725.0,725.0,1.0
9-13-2022,258362.0,tap.empanada criolla x20 mendia bsa 520 grm,242.0,242.0,1.0
9-13-2022,8786.0,aceto balsamico don marcell bot 500 cmq,355.21,355.21,1.0
9-13-2022,282036.0,crema hidratante para bebe johnson's recien nacido x 200 ml.,635.99,635.99,0.0
9-13-2022,35090.0,choclo especial x kg   xkg,479.0,479.0,1.0
9-13-2022,135321.0,yerba mate canarias paquete 1 kg,1238.55,1238.55,1.0
9-13-2022,70701.0,atun al natural  ciudad del lago desmenuzado lata 170 gr,188.49,188.49,1.0
9-13-2022,513729.0,dulce leche repostero milkaut pot 405 grm,355.1,355.1,1.0
9-13-2022,199815.0,gaseosa cunnington sin azucar naranja botella 2.25 l,120.0,120.0,1.0
9-13-2022,500108.0,shampoo suave manzanilla rubios 930 ml,263.99,263.99,0.0
9-13-2022,495843.0,limpia inodoros desinfectante lysoform gel active power lavanda 500ml,437.99,437.99,1.0
9-13-2022,47980.0,vacio del centro estancias coto x kg,1269.9,1269.9,1.0
9-13-2022,485582.0,medallones vegetales vegetalex   4 uni x 75 gr legumbres y quinoa,410.0,410.0,1.0
9-13-2022,532712.0,queso blanco light ilolay pot 290 grm,318.85,318.85,1.0
9-13-2022,38447.0,cafe torrado molido bonafide suave paquete 250 gr,533.55,533.55,1.0
9-13-2022,536387.0,champignones en trozos al natural bahia 184 grm,220.9,220.9,1.0
9-13-2022,510646.0,shampoo detox c/bio pr plusbelle bot 1000 ml,326.99,326.99,0.0
9-13-2022,17834.0,filete de merluza despinado fresco x kg,1150.0,1150.0,1.0
9-13-2022,47988.0,bife con lomo estancias coto x kg,1299.9,1299.9,1.0
9-13-2022,525549.0,queso untable port salut light la serenisima pot 180 grm,357.0,357.0,1.0
9-13-2022,471470.0,alfajor tofi chocolate 46 gr x 6 uni,401.99,401.99,1.0
9-13-2022,1099.0,gall.sin sal . granix paq 185 grm,169.49,169.49,1.0
9-13-2022,44326.0,ravioles ricota olivia - 2 planchas,300.0,300.0,1.0
9-13-2022,36503.0,chorizo de cerdo bombon ciudad del lago x kg,839.9,839.9,1.0
9-13-2022,470274.0,tapa p/pascualina sin tacc la salteña fwp 380 grm,419.0,419.0,1.0
9-13-2022,17445.0,morcilla rosca paladini xkg,899.0,899.0,1.0
9-13-2022,262125.0,crema corporal st. ives humectacion diaria 350 ml,568.99,568.99,1.0
9-13-2022,480051.0,harina trigo 000 morixe paq 1 kgm,89.82,89.82,1.0
9-13-2022,514409.0,shampoo para niños johnsons hidratacion intensa x 200 ml.,463.99,463.99,1.0
9-13-2022,521356.0,jabon liquido limpieza completa ace 3 ltr,1028.99,1028.99,0.0
9-13-2022,508910.0,leche descremada menos calorias la serenisima botella larga vida 1l,237.95,237.95,1.0
9-13-2022,511747.0,queso blanco clasico tregar pot 290 grm,300.7,300.7,1.0
9-13-2022,32342.0,huevo blanco grand maple x 30 uni 30 uni,818.0,818.0,1.0
9-13-2022,259753.0,cafe instantaneo arlistan frasco 170 gr,416.09,416.09,0.0
9-13-2022,487182.0,desinfectante amanecer de mo odex aer 360 ml,232.99,232.99,0.0
9-13-2022,481466.0,manteca tonadita baja en lactosa 200 gr,240.75,240.75,1.0
9-13-2022,502096.0,ques.muzz.d/lat bocconcino wapi pou 160 grm,629.0,629.0,1.0
9-13-2022,2696.0,manteca calidad extra primer premio pan 500 grm,438.84,690.0,1.0
9-13-2022,528884.0,desodorante de ambiente harmony glade aer 360 cmq,297.99,297.99,1.0
9-13-2022,180844.0,vino sauvign blanc finca las m bot 750 cmq,622.0,622.0,1.0
9-13-2022,17841.0,filete de lenguado fresco x kg,1890.0,1890.0,0.0
9-13-2022,493979.0,oregano . valle de uc sob 25 grm,89.9,89.9,1.0
9-13-2022,290327.0,tapa p/pascualina criolla coto fwp 400 grm,185.0,185.0,1.0
9-13-2022,240741.0,te verde citrus la virginia est 20 uni,156.2,156.2,1.0
9-13-2022,512691.0,cerveza bot dorada origina brahma bot 710 cmq,359.75,359.75,1.0
9-13-2022,24171.0,tap.empanada horno ciudad del lago bsa 300 grm,145.0,145.0,1.0
9-13-2022,63594.0,ciruela x kg,299.0,299.0,0.0
9-13-2022,503032.0,poroto negro terrasana bsa 500 grm,529.9,529.9,1.0
9-13-2022,461048.0,ñoquis papa mendia 500 grm,235.0,235.0,1.0
9-13-2022,514836.0,cerveza cautiva rubia salta retornable 1 l,395.0,395.0,1.0
9-13-2022,486450.0,musli cereales mzana kellogg-s cja 270 grm,514.99,514.99,1.0
9-13-2022,508152.0,avena instantanea quaker 660 grm,566.99,566.99,1.0
9-13-2022,266510.0,shampoo plusbelle hidratacion botella 1000 ml,148.08,148.08,0.0
9-13-2022,182503.0,gall.rellena . rumba paq 336 grm,296.99,296.99,0.0
9-13-2022,299671.0,toallitas humedas baby dove humectacion enriquecida 50 unidades,576.99,576.99,1.0
9-13-2022,489550.0,medallones vegetales nutrileza   4 uni x 90 gr aduki & curcuma,379.0,379.0,1.0
9-13-2022,297748.0,procenex limpiador de vidrios repuesto 420ml,98.04,98.04,1.0
9-13-2022,500096.0,shampoo suave lacio antifrizz 930 ml,263.99,263.99,0.0
9-13-2022,118365.0,alfajor jorgito blanco 50 gr x 6 uni,668.99,668.99,1.0
9-13-2022,524204.0,toallitas desinfectantes ayudin fresco 24 un,272.99,272.99,1.0
9-13-2022,262409.0,agua saborizada cellier naranja botella 1.5 l,94.62,94.62,1.0
9-13-2022,513718.0,hamburguesa carne vacuna x swift cja 276 grm,276.0,276.0,0.0
9-13-2022,508916.0,leche parcialmente descremada liviana la serenisima botella larga vida 1l,237.95,237.95,1.0
9-13-2022,231492.0,salsa de aji picante dos anclas pet 375 gr,450.85,450.85,0.0
9-13-2022,491035.0,"oblea milka bis oreo 105,6 grs",311.99,311.99,1.0
9-13-2022,261436.0,croquetas papa y mozzare granja del fwp 400 grm,589.0,589.0,1.0
9-13-2022,491745.0,salchichas kids x 6 uni swift kids paq 190 grm,130.0,130.0,1.0
9-13-2022,527723.0,bicarbonato de sodio alicante sob 50 grm,71.2,71.2,1.0
